Mod,likes,downloads,time,unique_dl,views
68762,4,92,77,65,3428
11154,0,12,1343,11,343
53128,33,572,559,438,34224
2330,14,592,1428,413,12297
51008,39,708,626,407,5929
7675,179,4318,1365,2907,42988
5693,69,2410,1391,1580,39897
57503,137,1494,431,1227,9006
25816,3,97,1104,65,7127
8485,435,5764,1359,3888,33174
70740,2,31,10,71,3475
1883,11,535,1432,330,20648
60983,157,3670,312,2824,35442
70191,2,61,29,57,3458
498,16358,635603,1443,378346,1579626
33494,10,465,956,314,5863
27278,46,799,1072,642,9435
50510,15,290,638,236,8250
47467,26,349,711,288,7536
57552,23,421,430,329,12655
58990,397,6933,382,5090,37916
16789,12,361,1268,241,11963
17632,161,4621,1253,3211,33095
56133,30,272,468,220,9293
2676,4414,181713,1425,120033,1087066
11991,4,261,1336,136,12355
17406,4901,142515,1258,85445,386826
55767,672,8929,478,7474,56172
64807,151,4619,197,3679,31008
53257,0,4,557,3,1612
4523,31,1591,1406,986,25067
53482,19,174,551,134,5524
49256,142,1215,671,943,18583
17402,31,1092,1258,902,18267
48764,81,1440,686,1173,19660
14894,109,1134,1297,821,16925
20653,4,195,1200,156,21921
63145,20,273,246,214,5524
62274,9,183,269,132,5399
19812,2,99,1214,77,4197
9996,28,1388,1351,857,36454
70666,7,467,13,525,3373
18462,4369,150130,1238,92520,501540
4290,62,1302,1409,861,15990
50282,147,1667,644,1329,24322
57207,55,897,438,747,8538
3184,26,550,1420,413,9797
54432,342,3943,520,3318,42116
16418,1,150,1274,107,15387
64160,25,289,217,242,5511
61810,57,647,284,484,24956
27275,29,1380,1072,812,13970
62737,15,190,256,138,5408
19176,56,1693,1226,1140,13502
50425,28,503,641,397,10040
61958,990,20487,278,16668,122508
63804,1,27,229,21,3599
26348,26,747,1092,453,7361
22277,94,1304,1174,1057,23133
42646,56,758,769,617,22927
14397,139,4894,1303,3527,43689
14579,2,336,1301,233,14305
43261,133,1892,759,1597,29995
66525,368,6954,150,5398,36391
22834,2,96,1164,75,35198
27449,442,27639,1068,17091,49507
30504,13,620,1007,367,12554
31928,88,3270,984,2279,29684
40083,68,1320,810,982,62673
11790,225,8308,1338,5360,56445
62042,139,1563,277,1319,12474
22757,20,408,1166,305,12884
57608,27,229,428,207,5148
26954,5,242,1078,220,14263
60900,79,717,315,543,4599
12266,7,814,1333,376,10708
60941,157,2528,313,2039,40399
1207,5,639,1437,408,10223
31943,45,1682,984,1100,20577
28910,103,2887,1038,1953,20507
45672,130,2202,733,1679,18564
28501,339,9262,1046,6747,90893
9508,85,1683,1354,1112,8838
18989,0,123,1229,93,5558
57247,61,614,437,525,11970
36842,9,273,879,229,19298
19339,0,66,1223,36,4565
33566,400,7469,955,5475,29495
12974,3515,146450,1324,103421,402628
2336,276,10651,1428,7099,40778
24373,0,0,1135,0,10365
28521,75,2064,1046,1602,14427
60045,11,147,347,93,7795
47200,184,3262,714,2542,68776
22804,7,360,1165,228,10303
8934,363,7936,1357,5274,95890
26620,221,5340,1086,3535,80066
26563,5,422,1087,255,8973
4720,113,4577,1403,3087,28178
4381,3,94,1407,70,10724
16546,359,15442,1272,10007,83112
45243,13,219,737,174,6413
4322,314,12677,1408,7405,62365
17157,79,1759,1262,1384,19316
37215,91,3023,868,1984,30798
8462,655,35608,1359,22089,72196
16855,289,9283,1267,7285,220813
69869,15,188,40,148,5786
15544,2,92,1288,64,6086
21033,83,2496,1193,1884,43038
22157,7,668,1175,437,8417
4968,21,2447,1399,1702,27969
16530,11,426,1272,296,13491
25545,49,1112,1110,704,6608
57355,790,14099,433,10907,69824
62278,21,225,269,181,2524
66494,8,107,151,82,5062
64152,203,5009,217,3376,55958
726,30,1708,1441,1153,50010
30270,39,1421,1012,1011,12890
31754,21,527,986,349,12954
34287,5,210,940,151,8063
983,57,1496,1438,1049,40688
40409,7,157,805,141,6935
39140,165,3185,822,2376,17214
4244,0,101,1409,50,10002
44368,14,496,747,398,20653
10657,92,3220,1347,2081,26717
49662,8,120,660,91,6580
15942,222,4945,1282,2831,27989
26022,603,8186,1099,4536,35158
27661,96,1518,1063,769,18198
36345,55,763,890,619,12005
61563,6,126,293,103,2849
4105,7,197,1411,140,11356
23141,48,1158,1159,811,26145
28458,1,134,1047,49,8943
34264,18,451,940,328,3878
48696,40,252,689,200,6662
56946,92,883,444,700,9702
16643,84,3426,1271,2108,15241
14195,155,3346,1306,2193,26652
66760,19,173,143,150,8058
60848,12,202,317,165,2498
29459,114,8441,1028,5584,25827
49297,57,1741,670,1338,7168
34501,6,56,936,38,2094
2843,26,1012,1424,745,14179
21994,134,3061,1178,2020,31666
31572,27,663,989,436,29830
49151,75,1243,675,917,24704
44377,75,1244,747,1012,17594
2806,1,195,1424,125,17150
15596,140,2349,1287,1633,42689
63212,41,530,244,421,7325
60874,24,152,316,117,3317
48899,7,79,676,62,5683
38504,16,165,833,151,5318
9132,5,330,1356,232,38567
37042,279,4908,873,4139,73564
11446,535,23473,1341,13607,250999
41504,146,2602,788,2225,43768
64699,437,8632,201,6669,84834
23540,23,357,1153,285,31355
15148,74,1825,1294,1387,19497
60541,43,341,328,291,3111
12113,27,1162,1335,635,10583
19470,392,11806,1221,8485,167779
8665,38,615,1358,337,10034
59890,44,855,352,691,29778
60893,229,4171,315,3539,57635
54397,103,1431,521,1125,20291
2858,602,23542,1424,15494,151893
20010,27,678,1211,474,9594
63607,118,995,234,783,8368
49749,69,699,658,587,14241
58348,156,1169,404,917,8185
34122,165,3301,944,2388,29261
28687,11,298,1043,182,8613
2266,59,2931,1429,2094,34916
49568,14,166,663,130,4715
21548,19,219,1184,179,5827
56551,300,3950,455,2815,30322
15755,28,1316,1285,968,43359
62969,2,21,250,10,2269
33760,9,389,951,252,6661
40994,35,798,795,633,10350
54532,226,2540,516,2084,28356
10231,30,661,1350,396,27801
67820,4,70,108,46,4188
56426,2,38,460,34,1555
64532,2649,45086,206,36529,251372
26450,49,814,1090,554,15767
64677,17,141,201,118,4508
12286,19,919,1333,562,14152
54016,8,110,534,81,5701
33173,191,2980,962,2004,29369
9226,4,251,1356,155,11146
799,6097,299107,1440,189374,900837
55513,62,595,485,472,13331
67127,389,10484,130,8436,73086
55812,413,7462,477,5438,40442
54019,66,1123,534,921,24115
66779,9,211,142,103,9567
65581,4,45,177,39,2019
7803,2,168,1363,81,7621
8675,3,240,1358,161,8553
56893,115,1579,446,1272,12339
69182,13,159,62,135,7994
8644,96,3139,1358,1966,42255
32657,1667,25958,972,17212,122669
60564,9,99,328,81,3654
19026,122,3452,1228,2253,25522
30143,62,1383,1014,876,16620
21179,2,220,1190,152,6965
31725,889,18967,987,13248,89695
57656,19,202,426,172,3931
4234,9,170,1410,130,17844
61626,5,42,291,31,1777
54099,56,246,531,209,5954
56183,63,638,466,498,8091
30654,49,1044,1004,653,13200
60324,18,229,337,182,5499
3154,38,944,1421,699,19986
28208,9,200,1052,160,10700
51378,5,38,615,35,3913
48041,15,404,704,323,18210
2791,8,491,1424,305,9587
10707,45,2415,1347,1434,43370
19044,13,415,1228,276,9338
49461,79,1460,666,1208,23741
70663,3,76,13,80,3959
1712,55,1989,1433,1439,41091
20555,488,18213,1202,10176,66408
50005,1216,11175,651,9179,99764
13916,15,319,1311,217,13720
28765,14,403,1042,245,16385
43077,95,1141,762,730,8609
17516,1128,33569,1255,21746,153138
54706,76,683,509,484,7492
36229,1,38,894,25,3934
15511,5,167,1289,127,12091
57206,41,776,438,593,29283
45315,108,3108,737,2237,18116
30513,28,780,1007,497,6444
44912,94,1626,741,1285,19050
10818,9,542,1346,356,27232
30245,25,503,1012,311,6428
6527,3,65,1380,52,13686
33637,66,2175,948,1387,19533
36337,168,1924,890,1330,11382
29951,41,926,1018,605,12760
50021,11,192,651,156,8651
21495,33,412,1184,297,6178
6165,9,484,1385,275,31085
37628,119,1409,856,1154,16208
61534,27,325,294,240,6211
17083,4,105,1263,83,4225
56467,107,1040,458,837,9081
12807,47,2868,1326,1783,31788
57928,9,211,418,159,4273
54982,452,4546,467,3566,35668
67256,42,327,37,307,5710
63256,1,34,243,26,3711
31842,9,752,985,458,10261
51133,33,670,622,469,3973
69337,12,203,57,170,2518
20432,13,386,1204,286,9520
69984,5,48,37,40,2299
33153,14,491,963,295,15203
69354,52,586,57,486,5047
9152,44,764,1356,539,8698
2576,76,3765,1426,2494,117855
49851,30,458,655,364,7784
10903,341,9759,1345,6392,71563
28145,10,255,1053,159,7754
21777,25,886,1180,540,5953
52925,36,524,566,423,14753
17315,2,142,1259,127,14940
11907,184,5426,1337,3069,18531
13220,248,2910,1321,1910,45039
4307,10747,393675,1409,233348,1405885
65639,2,50,176,33,5045
14600,33,742,1301,568,21530
17159,26,496,1262,300,9265
58391,1254,32250,402,24599,136055
773,2,111,1440,70,3828
38656,16,322,829,248,9793
22416,17,772,1172,566,13360
25466,46,1843,1112,1043,22848
11737,14,927,1338,467,19229
22316,533,10580,1173,7372,81115
1057,141,3336,1438,2310,44705
26662,2677,39543,1084,24541,104181
54366,41,548,522,441,7591
20872,48,1024,1196,784,20479
60873,67,863,316,689,19939
22134,6226,126421,1176,86163,405655
57426,7,275,433,223,4796
68034,3,83,101,56,3066
37610,0,23,856,18,2438
40348,435,7038,806,5394,66210
25980,253,9946,1100,6186,125391
70718,1,33,11,75,1399
34516,29,613,936,418,14070
23130,190,5458,1159,4056,59726
51354,1033,18130,616,14670,133440
4019,256,6117,1412,4508,24108
11986,232,8730,1336,5619,72711
67567,248,4254,116,3537,52906
67721,23,171,112,129,2501
62787,112,1128,255,971,8936
41846,34,560,782,434,7835
34152,0,1847,944,1155,18923
62345,6,87,267,69,7207
68407,14,96,90,75,3855
39799,32639,888120,815,588773,2362635
49782,9,243,657,190,6975
11583,7,207,1340,119,4350
49653,2,57,660,39,5697
55194,4,64,494,42,6671
48574,57,871,692,711,15847
59932,155,1707,350,1317,26987
14182,38,747,1307,512,23324
14813,12,308,1298,212,12411
23056,0,0,1160,0,4714
2672,9,362,1426,207,17544
25686,674,17805,1107,11336,119227
30729,77,4425,1003,2893,58125
35718,2930,38281,907,28446,105520
4949,334,7176,1400,4936,37793
34180,76,1481,943,1090,24131
11555,8770,327511,1340,207491,604037
37102,16,414,871,309,11464
63405,47,624,239,487,8464
37968,16,199,847,172,7846
16405,192,7726,1274,4767,38879
6613,53,2781,1379,1952,35294
27233,8,177,1073,123,12316
1690,2580,81014,1433,52196,346991
66472,567,8534,152,6815,71415
69170,8,138,62,104,2305
9450,465,13787,1355,9148,59549
9870,87,2205,1352,1306,28511
12459,30,680,1331,365,8304
63099,24,425,247,333,5306
284,20,696,1444,463,74212
57048,51,782,438,599,9559
21369,352,7774,1187,4972,63978
20890,11,280,1196,214,7164
25392,9842,262933,1113,163790,795407
27210,116,3075,1073,1837,25755
30677,14,293,1004,190,3152
51995,5,75,598,66,3636
24863,115,4141,1124,3001,31611
50248,28,297,645,231,5667
26264,49,1280,1094,836,9847
49122,2,134,676,95,5844
25469,882,12537,1112,8657,95864
33535,6,178,956,131,4017
23585,248,4216,1152,3179,33392
58821,19,289,388,212,8335
16793,3,185,1268,125,7341
6664,97,4551,1379,3252,32599
20137,126,3833,1208,2722,50207
41591,12,199,786,163,5876
274,35,422,1444,255,24851
33858,5,283,950,196,7137
3031,82,5022,1422,3124,34345
24513,66,1797,1132,1238,26169
35060,36,881,923,614,12226
23168,118,1228,1159,868,14553
5626,2574,101110,1391,66111,640726
61909,18,250,281,186,5585
16102,9,499,1279,324,12452
29713,15,310,1024,204,3919
62747,55,953,256,632,16381
11494,0,0,1341,0,16126
18508,5,617,1237,473,6482
27532,15,305,1066,270,10317
54694,7,171,510,121,2770
63998,39,448,222,369,8196
55686,32,434,481,339,8308
23916,4305,78837,1146,49202,201724
32782,135,4450,970,3000,18318
31255,68574,1284656,994,865013,2719614
18535,11,182,1237,132,12453
51559,409,4985,611,4051,46629
31642,217,7922,988,5080,44659
64131,395,6953,217,5409,19326
1974,2,339,1431,235,20123
32575,11,240,973,143,4499
68628,59,831,81,698,9487
5936,487,15761,1388,9175,60512
29745,155,5923,1023,3669,32863
13348,11372,384665,1319,202931,1074671
50716,11,238,634,167,6713
12240,15,477,1333,247,7839
58114,21,451,412,339,6395
41364,25,285,790,215,13058
51678,232,3300,607,2666,33401
57956,11,240,417,189,4440
33582,15890,501204,955,371259,1482294
10644,7,269,1347,188,9090
37706,18,728,854,555,12551
65390,14,363,182,257,4440
61892,10,133,282,92,4463
15833,322,5699,1284,3655,49296
40589,23,367,803,277,9052
171,387,9126,1446,5412,265106
55977,6,159,473,110,6517
39404,719,7477,820,6046,85474
67699,92,1251,112,1002,11714
52282,168,2730,588,1997,19173
51946,58,873,600,800,13493
30296,11,743,1011,452,27358
8247,61,1613,1360,1068,22815
66630,231,3741,147,3322,17439
70173,29,460,30,407,3280
57898,82,810,417,598,9893
43885,150,2481,753,1885,19608
62038,53,678,277,494,9755
7393,30,1110,1369,748,24620
60810,35,375,318,339,7328
21320,5,146,1188,98,6040
57797,9,133,422,112,5928
57935,197,3165,417,2190,27143
46831,259,3879,700,3012,34471
17366,20,2055,1258,1397,24870
29517,47,1869,1027,1052,14620
69681,708,14212,47,12243,98172
70496,4,37,19,35,1482
34931,84,1615,926,1138,18066
66029,21,204,165,181,6243
15731,21,575,1285,395,10797
25116,38,861,1119,501,9364
51981,26,475,599,341,11847
29477,63,1754,1028,1211,28162
53644,54,640,546,451,13364
48843,36,563,684,395,12485
58635,8451,195372,394,157770,607055
25970,257,10927,1100,7210,61983
44743,93,964,743,783,9107
67172,9,196,128,137,4430
59842,136,1973,354,1383,22419
32417,16,636,976,371,4765
63210,10,125,244,97,3947
8567,5,194,1359,144,8513
56,91,4212,1448,2496,23828
65837,4,43,170,43,4909
21403,13,333,1186,251,13559
66808,3,40,141,29,2778
814,6571,174595,1440,119469,583974
319,116,6013,1444,4071,79991
61686,11,165,289,117,4711
22313,344,7032,1174,4726,58932
31654,40,768,988,559,6132
59435,7,86,368,57,5448
21921,2577,66257,1178,35433,221168
33150,80,2668,963,1784,53232
6837,195,5348,1377,3760,34048
28791,14,281,1041,172,7630
52469,21,535,581,391,8402
67973,19,221,103,197,3404
58104,16,145,412,106,5217
22405,26,828,1172,583,26812
41347,30,677,790,534,6643
52181,11,162,592,121,6196
40088,1049,26972,810,20358,173121
41447,1558,24191,754,17517,154851
5372,33,568,1394,385,17306
30461,327,9431,1008,6577,63225
70055,115,1224,33,1315,7045
41165,37,734,793,614,5756
54185,615,6006,529,4348,46358
28262,182,5449,1051,3706,45657
30384,5,241,1009,144,7590
26587,35,1066,1087,638,12325
43207,138,1958,760,1462,18097
9530,14,645,1354,400,8483
19576,13,496,1219,389,16582
17459,35,580,1257,426,10954
14514,133,2144,1302,1389,21351
10050,2501,57687,1351,35491,121524
69603,11,164,49,126,3978
67470,37,479,119,382,4558
11856,23,1126,1337,462,9247
24678,112,1299,1128,867,18904
64138,0,19,217,12,1314
69784,1205,20236,41,20351,121640
33956,42,955,948,719,18439
60922,36,255,314,211,4349
8067,141,3036,1361,2018,23147
628,53,2304,1441,1644,76198
12075,3,173,1335,89,10557
3536,13,240,1417,169,14138
20405,14,402,1204,299,13553
8833,25,1024,1357,679,14419
20393,29,725,1204,529,10714
35495,196,3882,911,3036,51416
27341,66,2908,1070,1609,60063
32490,45,1911,974,1245,27828
31799,5358,164788,985,113994,216249
58108,3,180,412,111,3193
33042,61,1118,964,758,7084
2872,19,389,1423,295,27409
22314,221,4685,1173,3519,37162
27462,226,7818,1068,4551,70256
41850,6,150,782,126,7969
70582,6,136,16,137,1566
58860,57,475,387,403,14051
61066,18,281,309,212,13792
31620,107,5288,988,3588,19058
21959,93,1722,1178,1187,18443
4640,684,10518,1404,7039,56789
62316,8,132,268,102,3036
69535,3,147,51,114,8372
48509,16,241,695,162,12066
6352,20,788,1383,523,26158
25501,11366,432113,1111,264294,952335
49208,37,336,672,254,7909
65790,16,281,172,218,2977
2332,2833,118786,1428,70481,436873
69338,6,77,52,62,2879
12933,20048,689172,1324,407461,2139156
30430,20,624,1009,391,14199
13736,540,14733,1313,9238,71284
23053,40,1114,1161,833,13827
23554,18,363,1152,243,6403
19788,379,9952,1215,7075,114502
55388,86,1262,488,977,15661
47357,8,86,712,75,4011
13228,71,2699,1320,1385,31144
70593,28,563,15,674,4315
31764,70,2103,986,1566,19105
38883,1,46,826,37,2272
17376,6,76,1258,64,6419
26486,2503,58545,1090,39239,298253
54742,10,98,508,72,2807
58884,33,408,386,254,8905
32931,20,499,967,247,8448
16173,72,1929,1278,1263,13689
7685,26,1215,1365,778,49476
14550,93,2310,1301,1691,36119
5433,48,3958,1394,2490,48099
15853,24,850,1283,610,26770
42454,103,1975,772,1265,7481
26659,21,631,1085,360,9050
30583,7,407,1006,289,16718
15351,17,541,1291,433,25939
61572,55,773,292,685,7813
13586,1025,20446,1315,14098,173048
64649,74,1115,202,812,11287
54101,13,74,531,56,3221
32293,24,245,978,156,5257
33594,9,172,955,139,8039
15059,3,309,1295,216,22082
66244,6,86,158,67,4573
32588,30,1044,973,644,10783
13926,15,690,1310,431,11796
34252,111,1593,942,1242,30513
9077,28,900,1356,621,15478
37121,7592,142055,870,110838,565871
26169,3,120,1097,79,5674
5766,16,478,1390,330,23007
5770,470,16982,1390,9621,67264
56014,30,243,471,189,9106
37011,15,467,874,350,9806
28804,18,666,1041,357,10113
69903,39,278,39,243,4347
60991,31,835,311,533,16085
16948,19,1120,1265,736,16102
68616,1,120,81,87,8189
45759,41,617,732,494,12424
51025,80,1194,617,945,19239
13167,29,489,1321,256,9011
62518,5,218,261,193,5396
20967,24,722,1194,537,13910
12669,316,10527,1328,6030,36499
25249,1090,22847,1116,14960,164139
70234,5,43,28,44,1799
34863,68,856,927,505,7518
49559,3,110,663,94,6707
35845,89,3483,904,2418,32532
39840,7,269,814,167,10618
48624,18,388,691,255,8927
4710,222,6862,1403,4716,33791
32143,8,247,981,148,5177
17483,385,6312,1256,4152,41294
39764,135,2015,815,1622,20168
11940,15,794,1336,474,24611
66609,219,3708,147,3026,30916
2556,9,567,1426,364,12082
54840,27,437,504,344,3903
35421,38,1043,913,773,21739
19208,183,5984,1225,4025,64830
40737,138,1567,800,1205,12471
56625,96,1131,454,894,18317
38440,2602,49061,835,34315,93012
8658,127,3522,1358,2263,18349
51415,3,60,615,47,3017
9884,395,13994,1352,8914,64986
37514,680,14718,859,11038,32597
69391,5,82,56,61,4645
14586,72,2995,1301,2165,21447
16254,0,82,1277,59,2387
50038,22,249,650,196,13136
45235,2512,53718,738,40219,311762
62918,191,1632,251,1273,13068
20550,22,530,1202,371,12709
22864,42,1145,1164,891,19669
32364,104,1970,977,1239,10707
12018,3,237,1336,118,14823
48483,16,369,696,283,14604
28744,12,163,1042,109,3069
13883,0,162,1311,77,7094
35636,17,301,909,223,8371
58270,585,10151,406,8371,51410
65057,4,96,188,80,3553
24965,53,1589,1122,983,7794
40531,125,2327,803,1524,19278
17276,239,4507,1260,3368,45003
24883,278,3585,1123,2378,41829
8040,6,142,1361,98,5168
29542,64,535,1027,365,5126
55607,2203,23292,483,17108,102613
6508,805,17907,1380,11733,117483
13941,14,969,1310,561,37118
69199,83,1231,62,1105,19536
13692,1329,35265,1314,21889,183835
26309,16,671,1093,351,6219
36973,45,667,875,499,12250
9170,12,423,1356,241,8211
24010,41,803,1144,584,12519
48477,27,312,696,216,11144
64308,97,2353,212,1795,11643
57923,9,118,418,85,2328
24444,3178,86758,1134,59017,458698
27213,131,2383,1073,1574,12343
32430,12,700,976,433,16979
23153,48,1360,1159,1047,19331
28686,494,7994,1043,5344,28418
69024,2,29,67,27,913
6134,23,885,1385,589,28683
25059,0,58,1119,42,6641
58725,31,443,391,321,11423
49168,1606,33106,674,23754,92474
19514,1072,40910,1220,28218,252924
68004,11,73,102,62,3108
59854,2890,66614,353,53333,183893
12059,14,760,1335,375,20618
61685,68,479,288,361,5876
59633,6,50,361,37,5104
54650,684,10693,511,7883,79427
53415,17,146,552,131,4238
8489,4532,118156,1359,81148,378803
57511,36,296,431,261,12703
35299,43,1978,916,1301,13544
23679,42,1196,1150,888,21229
70464,52,469,20,453,7381
57985,3,49,416,40,5557
10600,18,962,1348,614,24056
45674,12,585,733,390,11353
22531,3,202,1170,150,7777
5850,181,8100,1389,5459,126891
22010,130,5133,1177,3494,127009
14781,14,442,1299,320,10492
4890,15,1057,1400,758,18225
54529,86,828,516,687,25258
11413,211,8133,1341,5023,70577
34007,761,12812,947,8512,110711
25089,5,429,1119,278,17931
33169,302,4945,962,3385,58420
55879,71,980,475,810,13684
67734,60,903,111,765,9040
32477,63,2360,975,1748,57795
53308,45,696,555,561,7177
67495,7,143,118,119,4768
32901,87,1754,968,1236,21550
67092,40,686,132,601,13691
62062,30,572,276,346,11074
15236,1035,34213,1293,22169,98898
14307,282,8765,1305,6053,101852
35155,1330,49903,920,35391,146912
9975,9,369,1352,245,15642
442,886,45082,1443,30583,207254
3817,54,1510,1414,1053,36569
18732,542,5532,1234,4262,34714
56766,6,97,450,90,5139
65519,122,1544,178,1214,13325
29024,1,23,1036,16,3996
43043,60,880,763,733,16410
