Mod,likes,downloads,time,unique_dl,views,dl_dif
49309,71,907,692,763,10983,144
40471,36,581,827,473,13079,108
18733,46,2247,1257,1284,53196,963
38321,9,186,861,140,6766,46
68764,7,61,99,57,2630,4
29017,826,12064,1059,8413,59098,3651
5265,919,21364,1418,13928,81821,7436
7548,740,20095,1390,13336,106049,6759
33755,52,1456,974,895,9518,561
40199,38,1053,831,833,10477,220
980,17,1363,1462,1027,16596,336
3733,663,37835,1438,23678,258106,14157
33145,13,431,986,268,9285,163
18958,569,29960,1253,18202,81878,11758
7015,2773,93859,1397,55349,346120,38510
38220,10,300,864,213,6552,87
49028,8,95,701,81,4832,14
22901,148,3706,1186,2521,25695,1185
3632,282,10609,1439,7221,106806,3388
30115,110,1777,1038,1131,10904,646
52126,73,1875,616,1418,14054,457
28582,16,401,1068,223,9508,178
7712,1510,33625,1388,22369,190236,11256
