Mod,likes,downloads,time,unique_dl,views
9950,5,366,3142,284,10520
31935,19,513,1983,418,14402
16233,111,8653,2773,6309,70063
42496,23,845,1197,606,11987
14043,221,36083,2895,25788,155335
16983,53,2203,2734,1588,16264
38718,4,81,1612,69,3584
34122,23,1704,1893,1302,16465
7891,53,1984,3273,1632,27814
18878,6,681,2645,582,6917
14767,99,3571,2844,2836,13533
24453,631,28616,2360,20240,139169
3731,499,38104,3471,27787,172672
40831,3,64,1463,56,5398
9286,5,220,3179,174,6505
12761,92,4835,2995,3632,41385
13368,48,2147,2949,1592,32797
27118,15,458,2240,369,5802
41387,1,29,1396,23,2495
32439,6,349,1958,258,7124
9962,146,8474,3141,6637,44851
28239,9,400,2174,327,9428
7827,5,104,3279,79,1926
12134,532,43845,3030,28602,244841
19905,60,1962,2596,1560,8614
17134,28,613,2725,474,5488
28554,45,1597,2155,1080,12035
20193,13,1159,2580,864,13470
8828,12,873,3205,714,17653
36192,14,399,1772,314,9275
7922,5,52,3269,44,2115
35494,45,503,1824,395,5424
3586,136,2553,3474,1904,26896
10870,445,21565,3095,14206,131882
24774,5,531,2345,423,10537
15706,12,820,2796,622,3512
38843,26,762,1604,538,7084
18633,3,72,2656,61,2800
13101,93,4790,2973,3719,24502
45313,17,245,470,202,5309
28243,38,910,2174,726,6098
38678,3,174,1614,139,3957
7414,8,66,3305,40,6103
3952,13,201,3465,176,4713
27892,3,205,2194,155,5745
30287,11,729,2067,617,9362
12972,0,164,2982,135,3676
2216,2,98,3498,77,3782
30923,2,142,2034,119,7459
44382,15,210,737,150,6327
39133,97,7384,1586,5618,31984
6695,40,1740,3344,1432,19547
33460,4,138,1917,105,2768
19943,5,118,2594,104,3511
1829,92,3930,3506,2933,27389
23924,63,3137,2384,2275,36196
11627,125,4486,3055,3530,66361
6252,197,6747,3363,5305,34893
12938,12,913,2985,765,8347
37387,154,2861,1703,1971,21312
28094,21,834,2183,671,14078
26952,2,67,2246,54,2086
21664,63,2363,2496,1854,21747
26247,70,3706,2279,3006,47080
20548,4,247,2562,183,5347
11273,110,8185,3073,5885,127291
2396,11,232,3495,188,8172
9613,7,395,3157,291,6216
40254,0,79,1516,65,8620
4010,18,707,3463,398,16401
32023,42,3105,1978,2380,34612
19459,8,319,2619,254,5297
17384,16,1270,2711,900,18383
39767,5,153,1549,105,5627
35894,381,11454,1793,8308,49824
3211,17,547,3481,439,18473
5250,5,76,3410,62,2699
37191,1,155,1715,121,6731
46200,33,205,138,142,2787
45191,1,14,508,13,1567
33031,2,207,1933,170,2493
7324,19,595,3310,498,19115
10872,1,102,3094,73,6282
4867,4,118,3431,102,6544
26492,6,319,2268,267,5007
2139,13,380,3499,319,14189
37720,5,179,1682,149,8385
41019,227,6010,1448,4335,51003
6997,234,14291,3329,9283,59776
9405,73,2981,3170,2393,22448
33173,13,409,1927,347,5143
45167,0,7,515,5,1065
26680,27,1842,2259,1338,25683
17405,30,594,2709,451,22935
32585,19,1148,1952,896,12154
15537,35,1391,2805,1021,16869
28897,4,502,2137,385,11160
18534,3,162,2661,129,3649
30937,3,56,2034,43,1808
39825,10,288,1546,221,8415
15133,19,1214,2824,1015,32587
40100,5,373,1527,294,11048
1892,18,1634,3504,1304,15781
2940,10,457,3486,348,13764
3342,57,1839,3479,1441,36764
7378,10,115,3307,71,6163
10539,151,8665,3114,6690,44896
27157,1,54,2238,44,2403
34415,55,1637,1882,1233,7767
29083,20,532,2127,408,5332
6371,84,1939,3357,1451,16726
41361,10,275,1399,199,5192
34017,10,443,1896,359,8275
16573,166,8578,2756,6603,56228
21692,10,319,2494,248,5105
24276,18,1863,2367,1347,20516
5561,32,1381,3394,1068,10744
4201,29,1428,3456,1133,16634
29199,122,4703,2122,3541,36198
42128,5,108,1273,86,3526
23049,26,798,2426,571,5689
14766,42,2255,2845,1688,20967
18895,19,2112,2645,1685,6113
15232,41,2743,2818,2220,31930
8905,1,35,3202,18,1079
42576,27,348,1182,213,3787
45342,136,1306,464,1096,13514
8346,54,1771,3235,1272,15410
23615,59,1862,2398,1395,13735
30984,125,3997,2032,2918,33462
2696,8,1675,3490,1257,16577
21730,31,2894,2493,2101,15951
8580,12,309,3220,236,7219
4617,73,1741,3441,1365,36596
8385,156,5017,3233,3946,64280
41039,246,6351,1446,4569,55723
25363,9,492,2319,410,9608
2683,47,950,3490,715,11843
32646,12,309,1949,255,3978
40370,21,878,1505,665,11250
30283,12,291,2067,228,5642
23813,29,1657,2390,1347,15301
6971,22,795,3330,596,13773
1986,6,97,3502,87,3081
33496,6,159,1915,138,3463
37693,8,269,1684,179,10259
44965,15,402,596,264,6432
16729,2,314,2748,253,10929
27192,4,122,2236,114,1667
24982,6,271,2335,203,11881
27028,5,214,2245,175,3989
37669,1,138,1685,101,11494
17604,11,623,2701,511,8427
15470,24,2290,2808,1555,26056
26495,4,190,2267,168,4667
1791,23,416,3509,342,7758
27447,2,85,2220,72,3001
15401,11,493,2811,384,9233
6290,3,190,3361,142,5556
37722,8,163,1681,136,8297
22025,23,1714,2475,1399,19242
18278,27,757,2671,575,5121
37914,6,213,1667,169,5592
39811,9,247,1546,207,6328
26233,24,891,2280,659,6326
11297,94,5492,3072,4225,37189
12098,3,75,3032,67,7715
16446,3,114,2762,89,2264
41139,13,431,1432,294,4516
41533,122,3079,1375,2368,33999
41328,20,428,1403,326,4671
35248,0,391,1837,311,4558
23975,26,996,2381,838,17128
36354,4,332,1764,250,5712
15165,49,4366,2821,2781,24407
43439,6,146,945,81,2722
24822,0,32742,2343,22368,49296
36260,64,2645,1769,1811,16182
7372,52,2146,3308,1547,50315
24256,17,498,2369,418,4960
9449,1,117,3168,51,4723
8392,68,4913,3233,3621,86721
45117,134,989,530,874,11379
36834,14,280,1737,217,5312
8264,55,1801,3242,1432,40038
17863,301,16649,2691,12684,110896
13199,11,572,2960,416,8967
24010,14,403,2379,298,6216
6481,29,2007,3353,1517,16751
5065,176,5592,3421,4020,24303
6028,2,71,3371,66,1782
36809,2,95,1739,78,2654
15710,0,1431,2796,1048,12445
39798,41,995,1547,806,11284
42091,6,151,1280,103,3521
28198,26,951,2176,694,13237
34428,34,969,1882,777,12191
19641,272,29665,2611,14962,129838
37188,32,663,1716,471,7203
30897,1,51,2035,49,2680
42944,6,76,1093,66,2045
14677,5,213,2851,153,2539
37375,25,924,1704,765,15948
44892,0,13,617,12,2005
10595,49,1245,3110,1052,41372
30567,23,702,2050,556,8674
25854,2,37,2297,28,2172
12524,1,69,3008,42,1327
17050,114,5156,2729,3406,18897
16943,278,25813,2736,18593,129914
22549,46,528,2449,401,5385
42058,5,469,1286,363,16349
43692,9,107,861,81,2385
27734,27,1296,2203,1099,12113
15233,6,225,2818,165,7788
45816,1,23,297,13,955
40851,43,1490,1461,1169,24826
16003,17,786,2784,666,6728
37437,2,304,1700,220,6817
12002,91,3728,3037,2836,13394
12839,50,5184,2990,4062,62826
23303,24,1186,2413,939,16212
9676,19,1436,3155,952,19724
25822,111,2734,2298,2156,16947
3341,13,606,3479,416,8568
24532,2,446,2356,357,5880
42991,61,1326,1081,984,13942
32885,7,358,1939,289,3730
16043,7,264,2782,223,4312
36158,87,952,1774,733,6947
39418,93,1247,1568,954,11458
4357,31,418634,3451,127497,8790
35723,336,7479,1805,5820,29727
7711,11,622,3288,409,5812
38148,1,29,1651,23,4218
18237,58,4401,2673,3226,32293
17945,6,700,2687,561,26602
29531,11,212,2105,177,4701
39588,8,210,1558,162,12468
45929,92,767,251,496,6773
16135,213,17281,2777,12375,112272
17219,18,1094,2720,937,16473
39726,5,140,1551,117,3521
27752,91,3907,2202,2917,12778
25816,7,753,2298,591,11822
20513,11,379,2564,341,3567
38772,1,82,1608,63,2552
15096,143,5848,2826,4172,28094
7302,1,29,3312,22,2563
43181,6,126,1026,94,3711
29401,12,387,2111,316,9747
13918,1,63,2904,58,6161
44724,16,131,669,103,3860
14478,8,237,2865,176,4441
21071,3,210,2531,166,5678
8162,33,1525,3249,1123,27640
28318,71,5089,2170,4050,27676
3486,0,14,3476,12,1862
46505,1,16,6,42,1029
36063,13,324,1780,260,11515
20966,3,229,2537,188,3315
24342,42,2119,2365,1484,15243
31531,9,151,2003,114,2122
35279,41,1198,1835,930,6176
38077,9,570,1657,399,9446
33760,17,317,1905,272,9370
8565,26,502,3221,430,10470
28433,7,95,2163,78,3211
31928,3,104,1983,84,8147
40462,551,12301,1497,9125,65438
43077,30,1067,1055,761,15579
22921,6,545,2431,475,6724
35693,3,102,1808,85,3465
35443,4,222,1827,181,8794
38544,10,287,1623,245,7970
6168,10,411,3366,346,5632
7054,541,23043,3325,17159,81019
23208,7800,351925,2418,225505,874777
43135,5,257,1038,182,10275
3391,29,908,3478,702,9043
38308,2,128,1640,96,4547
36229,0,49,1771,42,2427
22496,77,7717,2452,5772,92194
3724,1,33,3471,25,2567
7869,21,408,3275,336,25574
34091,26,420,1894,354,9028
19531,1039,60239,2616,41488,285979
36152,116,2130,1774,1647,12952
3782,9,205,3470,170,5177
41140,20,460,1432,331,11672
15971,8,216,2786,163,13580
17073,37,2304,2728,1893,7211
42850,45,528,1120,365,10144
4332,2,220,3452,160,10788
11441,256,25873,3065,18666,76345
37655,593,9773,1686,7705,54971
22217,9,540,2466,400,4579
4660,61,1456,3439,1108,19660
45540,22,255,410,222,6288
33928,5,552,1900,459,7242
5156,994,38776,3414,26592,239646
35677,11,431,1808,347,7611
4725,6,134,3437,100,5057
1899,17,469,3504,376,17078
18920,2,83,2644,73,2289
29649,155,4508,2098,3719,23255
2416,7,410,3495,341,18869
13267,160,8770,2956,5943,56535
33210,38,3653,1926,2682,14565
13240,7,249,2958,189,5916
11426,3,142,3066,100,4717
21220,12,447,2520,311,4718
27721,23,1967,2204,1560,10207
30960,4,195,2033,160,5393
18165,2,111,2676,87,2837
26887,0,227,2249,175,9655
20587,11,924,2560,690,23330
32477,10,1327,1957,1020,14614
6785,14,398,3340,327,14274
11651,27,2324,3054,1466,49054
26559,0,12,2264,11,935
19284,0,573,2628,461,5308
22648,0,27,2445,22,1755
32930,1,78,1937,65,3134
17477,115,13426,2707,9401,55688
10106,1,49,3134,38,2687
27579,17,381,2212,310,4807
24438,11,423,2360,368,5144
25662,5,556,2305,444,10991
17924,72,3482,2688,2751,67110
6129,2,193,3368,148,6548
33719,61,1684,1907,1310,19090
19628,4093,264094,2612,189417,756928
37953,6,293,1664,230,10527
18032,3,341,2682,288,7120
22928,0,51,2430,44,2610
16975,418,24262,2735,16822,148562
24125,18,896,2374,747,6672
27419,5,339,2222,278,4775
36595,65,1723,1752,1222,23245
17424,10,310,2709,240,3066
29071,4,212,2128,179,5195
2601,19,810,3492,607,15319
35458,0,183,1826,148,9150
41291,62,2686,1408,2113,26324
15532,46,1996,2805,1602,28743
30281,30,552,2067,451,2839
7033,59,717,3326,513,6144
37131,31,571,1719,474,11387
32097,6,260,1973,189,3444
46150,0,31,158,30,2244
43978,21,706,805,498,8030
38010,4,280,1662,235,9206
38908,23,924,1600,676,12500
20013,8,281,2589,207,6604
14167,59,2376,2889,1874,26045
45573,15,188,397,157,2705
31553,4,148,2002,108,4296
43166,448,9849,1030,7107,63950
31666,244,10983,1996,7689,73670
5939,82,2670,3374,2125,25593
34172,4,207,1892,149,3175
30860,158,3736,2036,2913,20820
41855,519,10539,1319,7454,89039
17322,23,534,2715,433,4138
41889,30,364,1313,286,8711
3325,4,124,3479,95,3053
21446,20,641,2509,525,6895
7518,7,332,3299,300,5316
11842,1,71,3045,53,3618
18454,2,173,2664,121,4965
12992,4,272,2980,191,5336
3491,12,516,3476,418,7729
12137,1,90,3030,75,4215
32363,169,7290,1961,5527,39536
23529,7,549,2403,426,8197
3418,27,1079,3477,765,5462
5120,111,3311,3417,2507,40373
15412,6445,344495,2811,231909,1042700
30907,0,0,2035,0,10828
18218,5,100,2674,85,3938
4120,73,1559,3459,1231,16038
7800,143,6811,3281,4759,37600
20537,4,100,2563,78,2561
12060,97,4452,3034,3376,50082
39575,1,46,1559,38,3036
45458,0,15,434,13,1613
10530,19,926,3114,715,3945
4209,52,1271,3456,963,20850
32968,7,446,1936,363,5397
20432,432,45415,2568,29425,118313
12670,38,645,3000,509,11539
15111,109,5503,2825,4151,57827
45918,143,1744,260,1417,8740
2205,69,2190,3498,1464,17975
27417,146,14005,2222,9478,48225
32054,0,40,1976,21,2727
43270,118,2567,999,2080,34216
42028,135,2611,1292,1805,29807
39768,0,0,1549,0,4962
6808,10,43,3338,34,4952
22342,72,3013,2460,2227,34119
23825,0,173,2389,145,5713
44783,5,136,649,82,3095
28252,3,134,2173,113,4367
23469,2,0,2405,0,2633
32691,24,1008,1947,811,13584
35276,50,1026,1836,848,16609
3796,1,32,3470,24,3177
25933,38,2861,2293,2261,20357
4934,32,330,3427,286,12770
22875,3,166,2434,120,3255
30450,9,203,2057,172,4437
35392,2,103,1831,96,3110
19292,1,106,2628,64,3025
46016,7,137,213,80,3143
22878,10,367,2434,296,5030
35261,58,1253,1836,985,12219
2525,22,691,3493,568,20388
21097,12,579,2530,470,9193
38582,100,2362,1621,1742,13150
37326,1,83,1707,71,4368
46477,1,28,19,25,1053
9769,2486,131524,3151,86264,676525
29207,38,2797,2121,2153,27912
15255,23,516,2817,395,4808
2478,53,1083,3494,895,8718
9539,1,63,3162,52,3049
28145,0,72,2180,57,4119
7083,0,60,3324,51,3285
43628,23,660,884,544,11543
3837,2,144,3468,90,3334
3843,0,43,3468,29,1905
38509,1,72,1626,63,4901
32790,30,851,1943,678,7912
10435,16,497,3119,396,24310
37002,10,338,1727,284,11323
36218,10,236,1771,208,8557
38321,41,1416,1639,1110,22072
17944,9,265,2687,218,9673
31728,53,1769,1993,1322,37958
22982,174,9795,2428,7366,78726
28397,2,71,2165,62,2502
18768,38,2634,2650,2190,12103
34286,1,75,1888,61,2892
9829,204,36274,3147,23956,72356
21529,9,304,2504,243,4875
29854,5,603,2089,483,7610
10776,5,289,3100,224,4765
18354,14,859,2667,694,7657
16035,13,920,2782,675,15899
24757,6,195,2345,150,2998
40274,3,140,1515,106,4656
13335,2,138,2951,113,3276
28644,2,156,2150,113,5707
26609,38,1131,2263,883,18932
4042,11,417,3462,313,8592
45904,2,14,267,13,2402
42714,43,590,1153,422,8247
12078,45,1596,3033,1049,21815
45791,154,2456,306,2093,22871
45703,24,204,341,179,5438
30452,10,511,2057,410,14251
7657,5,186502,3291,64647,5786
27200,294,12753,2235,9889,105522
9424,1063,52342,3169,36137,161733
3558,16,440,3474,334,23451
20085,118,3747,2586,2868,40850
29628,7,132,2100,99,2421
27459,25,1263,2219,972,14174
14339,464,50820,2874,34271,177767
7262,76,2106,3315,1660,36817
10155,94,3847,3132,2958,52051
43511,8,176,928,145,11851
33294,0,42,1923,35,1869
23873,21,529,2386,387,5989
44847,45,631,627,552,14362
36463,74,1440,1759,1070,9805
7245,8,129,3316,113,2297
5007,31,770,3424,573,16639
4419,56,1605,3448,1310,12517
32698,52,2084,1947,1652,17520
15365,8,201,2812,153,4976
29947,44,674,2084,551,9703
28877,9,357,2138,284,6502
11086,135,5465,3083,3751,31782
21129,6,258,2528,199,10813
46288,1,33,114,28,844
40056,9,256,1529,208,4874
39555,1,74,1561,61,3832
29273,29,1955,2118,1661,12042
13852,9,417,2911,295,6939
46066,1,60,189,46,1094
17090,40,896,2727,656,6783
14037,196,5205,2895,4112,58560
6306,103,5185,3361,4008,28979
10740,178,6956,3101,5233,57748
23013,16,1433,2427,1059,12183
41651,62,763,1356,590,9901
24938,44,2728,2337,2214,29103
17126,11,335,2725,286,3939
28172,11,277,2178,235,7080
43781,120,2340,833,1902,23081
2076,64,4397,3500,2739,21157
39961,92,3034,1535,2282,31230
14583,22,636,2857,522,9462
22610,1,49,2447,36,1665
3743,270,9064,3471,6954,160914
1246,14,637,3733,470,5460
1569,6,81,3567,65,5172
36223,8,236,1771,179,5776
31569,50,3091,2001,2348,26040
35004,62,3101,1851,2368,22258
27908,10,1377,2193,1126,18989
8710,5,270,3212,215,6572
11828,2,61,3045,44,2036
11954,368,11520,3039,8488,110861
44696,13,107,679,96,1477
12755,26,575,2996,448,11428
29462,0,57,2107,43,1360
4805,1033,63218,3434,43421,233832
14201,7,169,2886,133,3603
10808,2,33,3097,27,1953
22516,1,75,2451,60,3454
10856,4,68,3095,59,4731
46492,4,48,11,52,778
32218,2,123,1967,102,6524
28800,0,33,2142,29,1822
6517,74,2093,3351,1613,27666
31311,8,428,2015,358,8517
3576,7,851,3474,644,17398
37875,69,651,1669,494,6731
43025,20,195,1073,139,3515
18272,34,1326,2671,1100,11710
37403,11,251,1702,167,4359
43272,6,175,999,105,3072
10860,2,122,3095,94,3529
42820,2,185,1125,133,5238
16293,15,1220,2770,963,22000
8181,85,2689,3247,2129,21827
12529,1,109,3008,43,1344
20678,1,27,2556,22,3721
16487,4,73,2760,58,7016
20789,22,717,2548,541,5344
37184,38,2302,1716,1751,20732
20560,2,570,2561,433,7602
7676,243,10744,3290,7721,91336
7089,61,2869,3323,1970,34534
33026,137,21766,1933,17183,73216
42974,9,573,1087,321,7360
38677,4,76,1614,64,4997
41066,5,392,1442,284,15359
26205,7,525,2280,404,5279
32757,2,120,1945,86,2862
35745,13,365,1804,295,3332
18123,7,197,2678,166,2774
40314,4,84,1512,67,6213
22362,5,280,2460,238,12676
20317,10,707,2574,587,18854
34042,11,394,1896,320,25608
15676,5,340,2798,281,3550
4762,13,280,3435,229,4595
1696,4,111,3541,91,3880
2247,34,1576,3498,1202,16124
9778,41,2321,3151,1668,17237
26904,61,4135,2248,2810,39867
12246,87,3278,3024,2525,21054
20842,1,199,2546,162,3184
22793,51,1287,2439,922,6100
25455,2,192,2316,167,4302
12487,49,1645,3010,1327,17188
41529,19,240,1376,191,3350
10487,1807,122119,3117,81319,215493
41724,142,3788,1345,2820,28340
25835,100,4580,2298,3496,41278
1297,19,494,3715,402,7630
39288,328,15257,1575,11306,80524
29533,6,319,2105,234,4366
2998,5,258,3485,216,6737
3028,203,6129,3484,4266,99155
18753,0,103,2651,85,5710
8771,314,17767,3209,12512,109448
3200,21,985,3481,753,29623
12570,17,541,3006,458,14700
32281,46,1003,1965,669,11682
2809,32,882,3488,745,18434
18636,6,683,2656,574,9541
39773,8,140,1549,112,5060
1964,27,1517,3502,1153,15705
45420,121,1729,443,1275,16896
18855,15,1289,2646,948,9214
11427,94,4191,3066,2982,22010
12723,8,729,2997,600,10502
40223,4,106,1519,82,3996
27482,2,348,2218,252,4745
29716,4,137,2096,104,7345
29650,6,462,2098,367,7444
11109,19,482,3082,373,10923
3959,7,323,3465,222,4307
41158,139,3508,1431,2531,39186
35702,55,1688,1807,1353,13239
28444,8,217,2162,172,5695
19184,2,131,2633,109,15457
42930,16,565,1097,418,10019
17717,18,1233,2697,911,8135
31673,26,875,1995,676,17664
35517,12,230,1822,193,4674
10105,6,276,3134,217,3634
24530,18,610,2356,488,5396
6981,832,53394,3329,35705,170259
29652,157,4878,2098,3642,27763
7338,76,4469,3309,3238,15451
16069,9,478,2780,352,6462
34482,1,108,1880,94,10822
18617,505,49715,2657,32452,207701
31960,1,62,1982,50,4880
15108,4,204,2825,166,6510
42218,168,4389,1251,3163,92790
27259,164,4896,2231,3845,21080
24398,2,62,2362,46,1814
28300,16,1036,2171,825,13414
25137,82,4757,2328,3803,48051
44625,8,170,698,157,5658
2782,26,556,3489,399,5923
25815,0,150,2298,129,8260
34766,367,19412,1864,14053,88302
5084,6,102,3420,76,3094
5950,3,56,3374,50,2444
45180,75,906,511,639,9125
13428,30,1514,2944,1078,22057
39035,26,645,1592,504,12665
28787,0,205,2142,164,6036
19410,3,253,2621,210,13318
38909,29,1187,1600,848,14713
3608,2,69,3474,55,3199
10414,4,178,3120,137,13906
41302,7,337,1407,252,8648
20019,97,1462,2589,1122,9693
32808,41,872,1942,655,10928
27632,9,190,2209,159,4902
17806,5,248,2694,170,3451
33140,0,43,1928,39,3571
7191,20,333,3318,286,2856
1814,17,786,3507,620,11278
9063,8,1019,3192,797,26912
20152,5,159,2582,130,4391
3747,17,626,3470,492,15233
12614,1,87,3003,77,9636
29146,3,118,2124,92,2022
3723,0,11,3471,10,2010
11236,9,145,3075,115,3291
26014,1,77,2289,63,5197
7948,14,685,3266,554,34708
24399,100,5723,2362,4081,38501
36840,4,129,1736,92,5358
28587,12,293,2153,208,5562
34211,9,332,1891,271,5824
24143,117,3620,2373,2704,20359
1489,15,627,3593,506,9813
25871,532,61856,2296,43741,205976
33443,2,89,1917,63,2266
2327,33,2339,3496,1835,23006
31847,9,621,1987,445,7279
17371,12,542,2711,447,4871
26074,4,281,2287,234,6274
5710,1,46,3386,37,8169
19002,28,610,2641,436,5762
35530,66,1764,1820,1414,9372
17213,10,302,2720,236,5511
30357,67,1632,2063,1204,11039
40875,0,49,1459,32,3531
43062,24,193,1060,163,3013
33619,9,763,1911,599,13176
38728,16,235,1611,190,3689
12692,6,293,2999,245,6827
27090,2,46,2242,40,1827
11953,9,390,3040,307,4430
15548,14,668,2804,530,18374
7208,87,5329,3317,3901,56223
9489,5,286,3165,232,13930
18899,1,212,2644,151,3843
12492,2,98,3009,71,2827
38955,408,14155,1597,10188,96967
18389,5,503,2666,408,2959
16652,0,174,2752,124,4597
35571,3,250,1818,182,4797
46296,5,146,110,126,3475
11350,1,55,3070,44,3561
29834,41,1000,2090,736,8595
39925,0,18,1538,16,1102
22535,21,2009,2450,1420,33457
5418,3,59,3401,43,2234
36917,34,456,1732,349,7941
4563,1,31,3443,23,2181
27749,7,356,2202,279,11229
13483,107,3461,2939,2716,48388
44585,507,6318,704,5093,42232
18453,9,724,2664,568,7974
24091,184,9044,2376,6393,64516
24465,58,1410,2359,1116,12825
43296,60,1046,992,778,31958
21072,136,4690,2531,3655,16688
20202,19,197,2579,156,6737
23204,54,1501,2418,1201,9508
36596,16,467,1752,381,14525
14675,2,74,2852,61,4219
46482,33,453,17,534,4072
38821,11,317,1605,253,5338
6914,2821,117680,3334,78803,409253
24059,28,944,2378,661,8490
1997,11,1229,3502,505,7912
4578,44,1739,3442,1310,12620
17687,53,1434,2698,1135,20915
45713,12,269,334,212,8525
38170,44,3336,1650,2698,12782
11474,653,27013,3063,18030,95433
31858,13,1956,1986,1361,5761
21469,9,273,2508,211,3443
26848,93,3243,2251,2642,19229
42240,37,1331,1247,883,16905
10343,10,176,3123,156,5127
19010,6,433,2641,370,11579
21719,26,912,2493,670,7813
27332,26,682,2228,508,5465
13995,49,3079,2898,2010,28729
33609,1,23,1911,20,2361
30335,1,160,2064,122,4205
27224,40,1326,2234,1046,21220
11348,4,219,3070,158,7894
14286,24,1101,2879,749,18655
36861,3,70,1735,58,2091
28238,1,62,2174,48,2934
31510,11,219,2004,179,5779
21473,38,1189,2507,967,20133
32848,4,261,1940,162,5014
18629,5,350,2656,273,4775
15269,0,41,2816,36,2395
31750,31,865,1991,717,12946
24498,109,2369,2357,1722,21495
11432,18,388,3065,343,12017
27239,4,166,2233,138,3729
28399,71,3847,2165,3045,34575
41904,104,1016,1311,786,12123
8904,52,2632,3202,2121,17408
40757,779,53097,1470,39201,152823
18023,33,4266,2682,2783,27674
7025,9,267,3327,201,3928
